transaction_id,client_id,portfolio_id,transaction_date,transaction_type,amount_usd,original_currency,fx_rate_applied,asset_class,fee_amount_usd,fee_type,rm_id,notes
272,5,7,2025-09-27,Outflow,-188138.55,IDR,15862.086016,Fixed Income,,,Chen Jing,
273,5,7,2025-10-25,Rebalance,73763.71,IDR,15495.565693,Fixed Income,,,Chen Jing,
274,5,7,2025-11-08,Inflow,112455.28,IDR,16054.66164,Alternatives,,,Chen Jing,
275,5,7,2025-09-01,Outflow,-67800.7,IDR,15450.729338,Fixed Income,,,Chen Jing,
276,6,8,2025-06-15,Dividend,3223.77,USD,0.999858,Alternatives,,,Isabella Cruz,
277,6,8,2025-10-20,Fee,-4339.96,USD,0.984273,Equities,4339.96,Transaction Fee,Isabella Cruz,
278,6,8,2025-11-12,Dividend,8116.37,USD,0.974764,Cash,,,Isabella Cruz,
279,6,8,2025-11-15,Inflow,121577.28,USD,1.007718,Structured Products,,,Isabella Cruz,
280,6,8,2025-08-07,Inflow,64171.68,USD,0.990941,Fixed Income,,,Isabella Cruz,
281,6,8,2025-07-22,Rebalance,15618.54,USD,1.006197,Private Credit,,,Isabella Cruz,
282,6,8,2025-09-07,Rebalance,-78222.47,USD,1.029624,Equities,,,Isabella Cruz,
283,6,8,2025-07-26,Dividend,11199.55,USD,1.011991,Structured Products,,,Isabella Cruz,
284,6,8,2025-11-08,Interest,14953.97,USD,1.01496,Fixed Income,,,Isabella Cruz,
285,6,8,2025-09-15,Rebalance,53702.4,USD,0.989369,Equities,,,Isabella Cruz,
286,6,8,2025-09-20,Interest,13441.92,USD,0.973896,Cash,,,Isabella Cruz,
287,6,8,2025-10-13,Inflow,271183.84,USD,0.989753,Private Credit,,,Isabella Cruz,
288,6,8,2025-09-28,Fee,-2500.67,USD,0.976558,Private Credit,2500.67,Management Fee,Isabella Cruz,
289,6,8,2025-12-18,FX-Conversion,97437.85,USD,0.99902,Structured Products,,,Isabella Cruz,
290,6,8,2025-12-08,Dividend,6604.56,USD,1.006531,Private Credit,,,Isabella Cruz,
291,6,8,2025-09-04,Outflow,-244919.45,USD,0.991231,Structured Products,,,Isabella Cruz,
292,6,8,2025-07-18,Dividend,9463.31,USD,1.007911,Cash,,,Isabella Cruz,
293,6,8,2025-10-19,Interest,5934.92,USD,0.987429,Structured Products,,,Isabella Cruz,
294,6,8,2025-08-03,Inflow,169646.54,USD,1.017804,Equities,,,Isabella Cruz,
295,6,8,2025-12-20,Interest,15355.93,USD,0.994842,Structured Products,,,Isabella Cruz,
296,6,8,2025-09-08,Outflow,-91595.76,USD,1.008437,Private Credit,,,Isabella Cruz,
297,6,8,2025-12-08,Outflow,-110290.84,USD,1.000401,Equities,,,Isabella Cruz,
298,6,8,2025-09-05,Interest,11505.83,USD,0.990482,Equities,,,Isabella Cruz,
299,6,8,2025-12-17,Fee,-5372.98,USD,0.989831,Equities,5372.98,Performance Fee,Isabella Cruz,
300,6,9,2025-12-17,Fee,-22263.95,USD,0.99889,Cash,22263.95,Performance Fee,Isabella Cruz,
301,6,9,2025-12-14,Fee,-24207.08,USD,1.017039,Structured Products,24207.08,Transaction Fee,Isabella Cruz,
302,6,9,2025-11-30,Rebalance,67021.15,USD,0.987961,Equities,,,Isabella Cruz,
303,6,9,2025-12-20,Dividend,41269.19,USD,0.982496,Structured Products,,,Isabella Cruz,
304,6,9,2025-12-17,Outflow,-116230.24,USD,0.978958,Alternatives,,,Isabella Cruz,
305,6,9,2025-12-27,Inflow,841173.37,USD,1.020544,Cash,,,Isabella Cruz,
306,6,9,2025-12-10,Dividend,44383.55,USD,1.021876,Fixed Income,,,Isabella Cruz,
307,6,9,2025-12-22,Outflow,-760024.4,USD,0.98629,Alternatives,,,Isabella Cruz,
308,6,9,2025-11-09,Fee,-13881.48,USD,0.982968,Fixed Income,13881.48,Advisory Fee,Isabella Cruz,
309,6,9,2025-11-23,Inflow,1041246.65,USD,1.016667,Alternatives,,,Isabella Cruz,
310,6,9,2025-11-09,Fee,-22298.83,USD,0.981413,Equities,22298.83,Performance Fee,Isabella Cruz,
311,6,9,2025-12-04,Dividend,29426.11,USD,0.98964,Structured Products,,,Isabella Cruz,
312,6,9,2025-12-23,Rebalance,35343.46,USD,0.977963,Structured Products,,,Isabella Cruz,
313,6,9,2025-12-20,Inflow,951249.43,USD,1.001341,Cash,,,Isabella Cruz,
314,6,9,2025-11-04,Outflow,-737230.8,USD,1.005657,Equities,,,Isabella Cruz,
315,6,9,2025-11-09,Outflow,-153129.61,USD,1.015971,Equities,,,Isabella Cruz,
316,6,9,2025-12-21,Outflow,-808690.84,USD,1.008331,Structured Products,,,Isabella Cruz,
317,6,9,2025-11-17,Outflow,-336641.81,USD,1.001937,Fixed Income,,,Isabella Cruz,
318,6,9,2025-12-23,Fee,-11933.33,USD,0.986418,Equities,11933.33,Performance Fee,Isabella Cruz,
319,6,9,2025-11-04,FX-Conversion,2812.13,USD,0.982395,Structured Products,,,Isabella Cruz,
320,6,9,2025-11-26,Fee,-9351.71,USD,1.004445,Alternatives,9351.71,Advisory Fee,Isabella Cruz,
321,6,9,2025-11-14,Inflow,1176746.63,USD,1.002435,Structured Products,,,Isabella Cruz,
322,6,9,2025-11-07,Inflow,1190699.96,USD,0.973027,Cash,,,Isabella Cruz,
323,6,9,2025-11-28,Inflow,544922.16,USD,1.012281,Cash,,,Isabella Cruz,
324,6,9,2025-12-31,Fee,-20336.29,USD,0.988746,Private Credit,20336.29,Advisory Fee,Isabella Cruz,
325,6,9,2025-12-26,Inflow,1072003.8,USD,0.974713,Private Credit,,,Isabella Cruz,
326,6,9,2025-12-22,Interest,20049.21,USD,1.018771,Structured Products,,,Isabella Cruz,
327,6,9,2025-12-18,Fee,-12676.47,USD,0.998233,Cash,12676.47,Transaction Fee,Isabella Cruz,
328,6,9,2025-11-18,Inflow,375875.4,USD,0.991807,Structured Products,,,Isabella Cruz,
329,6,9,2025-11-15,Dividend,30474.75,USD,1.021647,Private Credit,,,Isabella Cruz,
330,6,9,2025-11-24,Fee,-7851.32,USD,0.991086,Equities,7851.32,Management Fee,Isabella Cruz,
331,6,9,2025-12-03,Interest,53455.15,USD,1.006266,Alternatives,,,Isabella Cruz,
332,6,9,2025-11-12,Fee,-22663.68,USD,0.989552,Cash,22663.68,Management Fee,Isabella Cruz,
333,6,10,2025-05-23,Interest,19184.75,USD,1.005432,Structured Products,,,Isabella Cruz,
334,6,10,2025-07-05,Dividend,11036.89,USD,0.998942,Structured Products,,,Isabella Cruz,
335,6,10,2025-05-21,Outflow,-339383.12,USD,1.017059,Private Credit,,,Isabella Cruz,
336,6,10,2025-08-24,Fee,-8882.98,USD,0.980385,Alternatives,8882.98,Performance Fee,Isabella Cruz,
337,6,10,2025-10-23,Inflow,408634.16,USD,0.999198,Private Credit,,,Isabella Cruz,
338,6,10,2025-10-03,Fee,-8989.84,USD,0.98057,Alternatives,8989.84,Transaction Fee,Isabella Cruz,
339,6,10,2025-08-16,Inflow,478164.13,USD,1.005784,Equities,,,Isabella Cruz,
340,6,10,2025-11-30,Outflow,-365834.81,USD,0.973689,Cash,,,Isabella Cruz,
341,6,10,2025-06-29,Interest,31119.15,USD,1.008168,Structured Products,,,Isabella Cruz,
342,6,10,2025-05-05,Interest,10772.35,USD,1.001875,Private Credit,,,Isabella Cruz,
343,6,10,2025-08-12,Dividend,12025.75,USD,1.010891,Cash,,,Isabella Cruz,
344,6,10,2025-07-25,Outflow,-199130.48,USD,1.0266,Private Credit,,,Isabella Cruz,
345,6,10,2025-08-24,Dividend,33467.63,USD,1.004964,Alternatives,,,Isabella Cruz,
346,6,10,2025-10-08,FX-Conversion,69527.35,USD,1.02115,Cash,,,Isabella Cruz,
347,6,10,2025-05-20,Outflow,-523955.84,USD,0.970051,Structured Products,,,Isabella Cruz,
348,6,10,2025-09-25,Interest,9706.0,USD,0.986933,Alternatives,,,Isabella Cruz,
349,6,10,2025-05-12,Inflow,418612.4,USD,1.007513,Private Credit,,,Isabella Cruz,
350,6,10,2025-11-03,Outflow,-263101.53,USD,0.982673,Cash,,,Isabella Cruz,
351,6,10,2025-06-18,Fee,-8993.22,USD,1.020398,Fixed Income,8993.22,Advisory Fee,Isabella Cruz,
352,6,10,2025-06-13,Outflow,-111478.24,USD,0.970696,Private Credit,,,Isabella Cruz,
353,6,10,2025-10-17,Inflow,602695.54,USD,1.009476,Private Credit,,,Isabella Cruz,
354,6,10,2025-06-08,Inflow,553385.73,USD,1.021609,Private Credit,,,Isabella Cruz,
355,6,10,2025-12-19,Interest,31849.2,USD,1.007395,Structured Products,,,Isabella Cruz,
356,6,10,2025-08-29,Fee,-11671.19,USD,0.991318,Structured Products,11671.19,Transaction Fee,Isabella Cruz,
357,6,10,2025-06-21,Fee,-9221.07,USD,1.012728,Equities,9221.07,Performance Fee,Isabella Cruz,
358,6,10,2025-07-12,Fee,-9205.02,USD,1.028694,Structured Products,9205.02,Management Fee,Isabella Cruz,
359,6,10,2025-09-27,Fee,-4518.07,USD,1.027704,Alternatives,4518.07,Transaction Fee,Isabella Cruz,
360,6,10,2025-05-25,Inflow,378790.94,USD,1.021561,Private Credit,,,Isabella Cruz,
361,6,10,2025-11-13,Interest,20695.16,USD,1.001401,Cash,,,Isabella Cruz,
362,6,10,2025-10-08,Inflow,443907.79,USD,1.009824,Cash,,,Isabella Cruz,
363,6,10,2025-10-23,Inflow,386778.96,USD,1.004778,Private Credit,,,Isabella Cruz,
364,6,10,2025-10-08,Inflow,384178.19,USD,0.970647,Alternatives,,,Isabella Cruz,
365,6,10,2025-08-29,Fee,-9180.86,USD,0.995261,Cash,9180.86,Advisory Fee,Isabella Cruz,
366,6,10,2025-11-25,Outflow,-67298.36,USD,1.025372,Fixed Income,,,Isabella Cruz,
367,6,10,2025-11-12,Outflow,-177532.4,USD,1.007758,Structured Products,,,Isabella Cruz,
368,6,10,2025-09-30,Inflow,459933.0,USD,0.987505,Equities,,,Isabella Cruz,
369,6,10,2025-11-09,Dividend,19826.57,USD,0.977609,Alternatives,,,Isabella Cruz,
370,6,10,2025-05-24,Rebalance,-49589.81,USD,1.006948,Alternatives,,,Isabella Cruz,
371,6,10,2025-07-14,Rebalance,48285.83,USD,1.006229,Equities,,,Isabella Cruz,
372,6,10,2025-12-23,Fee,-10042.9,USD,1.01847,Fixed Income,10042.9,Advisory Fee,Isabella Cruz,
373,6,10,2025-07-10,Interest,19830.84,USD,1.017962,Fixed Income,,,Isabella Cruz,
374,6,10,2025-12-11,Inflow,654197.59,USD,1.005733,Equities,,,Isabella Cruz,
375,6,10,2025-12-01,Inflow,520169.66,USD,0.994777,Cash,,,Isabella Cruz,
376,6,10,2025-08-11,Inflow,503454.16,USD,0.980037,Cash,,,Isabella Cruz,
377,6,10,2025-09-29,Dividend,8211.85,USD,0.985864,Alternatives,,,Isabella Cruz,
378,6,10,2025-11-30,Inflow,339820.61,USD,0.998574,Fixed Income,,,Isabella Cruz,
379,6,10,2025-09-03,Dividend,13050.99,USD,1.011011,Structured Products,,,Isabella Cruz,
380,6,10,2025-08-12,Fee,-8740.46,USD,0.970712,Fixed Income,8740.46,Transaction Fee,Isabella Cruz,
381,6,10,2025-12-28,Interest,25054.22,USD,1.027706,Cash,,,Isabella Cruz,
382,6,10,2025-10-26,FX-Conversion,83542.43,USD,1.008245,Equities,,,Isabella Cruz,
383,6,10,2025-12-07,Fee,-12058.58,USD,0.98622,Private Credit,12058.58,Advisory Fee,Isabella Cruz,
384,6,10,2025-11-26,Inflow,414872.93,USD,0.997667,Private Credit,,,Isabella Cruz,
385,6,10,2025-10-24,Dividend,24876.03,USD,1.01623,Private Credit,,,Isabella Cruz,
386,7,11,2025-09-05,Dividend,14700.75,BND,1.30065,Fixed Income,,,Rajan Pillai,
387,7,11,2025-03-21,Interest,17257.89,BND,1.342031,Equities,,,Rajan Pillai,
388,7,11,2025-10-31,Outflow,-183710.2,BND,1.315324,Private Credit,,,Rajan Pillai,
389,7,11,2025-03-29,Dividend,31018.73,BND,1.352591,Equities,,,Rajan Pillai,
390,7,11,2025-07-06,FX-Conversion,-75641.97,BND,1.376807,Private Credit,,,Rajan Pillai,
391,7,11,2025-04-30,Rebalance,-24808.31,BND,1.361214,Fixed Income,,,Rajan Pillai,
392,7,11,2025-12-31,Interest,29909.43,BND,1.355731,Fixed Income,,,Rajan Pillai,
393,7,11,2025-07-24,Outflow,-491858.12,BND,1.351158,Private Credit,,,Rajan Pillai,
394,7,11,2025-08-05,Interest,30102.3,BND,1.361698,Private Credit,,,Rajan Pillai,
395,7,11,2025-08-29,Outflow,-180873.82,BND,1.304816,Equities,,,Rajan Pillai,
396,7,11,2025-10-01,Outflow,-171883.16,BND,1.365149,Equities,,,Rajan Pillai,
397,7,11,2025-06-16,Fee,-12848.07,BND,1.348868,Cash,12848.07,Performance Fee,Rajan Pillai,
398,7,11,2025-06-16,Dividend,10279.66,BND,1.361604,Equities,,,Rajan Pillai,
399,7,11,2025-07-06,Dividend,30342.87,BND,1.357318,Equities,,,Rajan Pillai,
400,7,11,2025-05-08,Inflow,394219.98,BND,1.319948,Equities,,,Rajan Pillai,
401,7,11,2025-10-31,Inflow,139680.76,BND,1.351283,Cash,,,Rajan Pillai,
402,7,11,2025-04-05,Dividend,10481.53,BND,1.326318,Alternatives,,,Rajan Pillai,
403,7,11,2025-10-03,Fee,-10187.78,BND,1.338242,Structured Products,10187.78,Transaction Fee,Rajan Pillai,
404,7,11,2025-10-09,Interest,20621.52,BND,1.300066,Equities,,,Rajan Pillai,
405,7,11,2025-11-18,Inflow,613338.18,BND,1.328657,Structured Products,,,Rajan Pillai,
406,7,11,2025-08-19,Fee,-13020.26,BND,1.329175,Private Credit,13020.26,Management Fee,Rajan Pillai,
407,7,11,2025-09-07,Inflow,508152.86,BND,1.323113,Cash,,,Rajan Pillai,
408,7,11,2025-06-28,Inflow,632900.96,BND,1.352923,Equities,,,Rajan Pillai,
409,7,11,2025-08-17,Dividend,22983.17,BND,1.328685,Equities,,,Rajan Pillai,
410,7,11,2025-04-29,Rebalance,47064.84,BND,1.311051,Cash,,,Rajan Pillai,
411,7,11,2025-06-23,Inflow,193680.98,BND,1.331057,Structured Products,,,Rajan Pillai,
412,7,11,2025-12-18,Dividend,20460.01,BND,1.366874,Cash,,,Rajan Pillai,
413,7,11,2025-11-02,FX-Conversion,-92591.46,BND,1.304307,Equities,,,Rajan Pillai,
414,7,11,2025-04-07,Fee,-11161.57,BND,1.375383,Fixed Income,11161.57,Transaction Fee,Rajan Pillai,
415,7,11,2025-12-16,Inflow,190367.7,BND,1.305591,Structured Products,,,Rajan Pillai,
416,7,11,2025-05-28,Fee,-7874.24,BND,1.319312,Equities,7874.24,Management Fee,Rajan Pillai,
417,7,11,2025-05-22,Inflow,80098.37,BND,1.32451,Private Credit,,,Rajan Pillai,
418,7,11,2025-05-05,Fee,-11438.05,BND,1.365551,Fixed Income,11438.05,Management Fee,Rajan Pillai,
419,7,11,2025-05-10,Inflow,531481.93,BND,1.317534,Structured Products,,,Rajan Pillai,
420,7,11,2025-06-28,Fee,-9901.92,BND,1.309513,Private Credit,9901.92,Advisory Fee,Rajan Pillai,
421,7,11,2025-12-21,Inflow,510427.08,BND,1.347484,Fixed Income,,,Rajan Pillai,
422,7,11,2025-09-04,Inflow,135091.44,BND,1.333178,Alternatives,,,Rajan Pillai,
423,7,11,2025-09-22,Fee,-5646.94,BND,1.310523,Cash,5646.94,Management Fee,Rajan Pillai,
424,7,11,2025-09-25,Interest,29482.07,BND,1.30629,Equities,,,Rajan Pillai,
425,7,11,2025-03-20,Inflow,475792.9,BND,1.347536,Equities,,,Rajan Pillai,
426,7,11,2025-08-09,Fee,-10038.55,BND,1.311304,Cash,10038.55,Performance Fee,Rajan Pillai,
427,7,11,2025-08-02,Fee,-5603.97,BND,1.348887,Cash,5603.97,Performance Fee,Rajan Pillai,
428,7,11,2025-04-05,Fee,-8154.82,BND,1.350226,Private Credit,8154.82,Management Fee,Rajan Pillai,
429,7,11,2025-08-18,Outflow,-313227.51,BND,1.315229,Equities,,,Rajan Pillai,
430,7,11,2025-12-13,FX-Conversion,-27619.74,BND,1.360995,Structured Products,,,Rajan Pillai,
431,7,12,2025-09-13,Inflow,66351.3,BND,1.322025,Private Credit,,,Rajan Pillai,
432,7,12,2025-06-25,Inflow,66994.04,BND,1.377673,Fixed Income,,,Rajan Pillai,
433,7,12,2025-09-05,Fee,-1125.9,BND,1.304144,Fixed Income,1125.9,Management Fee,Rajan Pillai,
434,7,12,2025-08-08,Outflow,-52473.59,BND,1.349392,Cash,,,Rajan Pillai,
435,7,12,2025-12-20,Interest,1060.43,BND,1.304018,Equities,,,Rajan Pillai,
436,7,12,2025-09-21,Inflow,62029.52,BND,1.309132,Equities,,,Rajan Pillai,
437,7,12,2025-12-22,Inflow,64699.12,BND,1.326008,Cash,,,Rajan Pillai,
438,7,12,2025-06-26,Dividend,1436.35,BND,1.308655,Alternatives,,,Rajan Pillai,
439,7,12,2025-07-04,Inflow,60232.36,BND,1.315876,Private Credit,,,Rajan Pillai,
440,7,12,2025-12-21,Inflow,64510.28,BND,1.304169,Cash,,,Rajan Pillai,
441,7,12,2025-08-26,Inflow,61283.77,BND,1.330941,Structured Products,,,Rajan Pillai,
442,7,12,2025-06-10,Fee,-1083.13,BND,1.316058,Fixed Income,1083.13,Advisory Fee,Rajan Pillai,
443,7,12,2025-06-08,Inflow,51479.36,BND,1.310775,Structured Products,,,Rajan Pillai,
444,7,12,2025-12-11,Fee,-566.09,BND,1.317476,Cash,566.09,Advisory Fee,Rajan Pillai,
445,7,12,2025-07-21,Dividend,3598.66,BND,1.372608,Private Credit,,,Rajan Pillai,
446,7,12,2025-10-01,FX-Conversion,-82705.13,BND,1.368701,Fixed Income,,,Rajan Pillai,
447,7,12,2025-09-09,Rebalance,18316.17,BND,1.367094,Fixed Income,,,Rajan Pillai,
448,7,12,2025-07-17,Inflow,68257.23,BND,1.319631,Cash,,,Rajan Pillai,
449,7,12,2025-07-29,Fee,-1374.62,BND,1.373266,Fixed Income,1374.62,Performance Fee,Rajan Pillai,
450,7,12,2025-12-22,Inflow,50993.45,BND,1.33764,Equities,,,Rajan Pillai,
451,7,12,2025-11-19,Fee,-969.92,BND,1.364901,Cash,969.92,Transaction Fee,Rajan Pillai,
452,7,12,2025-11-01,Interest,2229.89,BND,1.306481,Cash,,,Rajan Pillai,
453,7,12,2025-11-15,Inflow,60084.12,BND,1.317328,Private Credit,,,Rajan Pillai,
454,7,12,2025-08-06,Outflow,-59829.67,BND,1.301081,Private Credit,,,Rajan Pillai,
455,7,12,2025-10-25,Outflow,-54519.34,BND,1.345659,Private Credit,,,Rajan Pillai,
456,7,12,2025-10-03,Inflow,61501.26,BND,1.310945,Cash,,,Rajan Pillai,
457,7,12,2025-11-03,Fee,-1077.28,BND,1.368975,Alternatives,1077.28,Management Fee,Rajan Pillai,
458,7,12,2025-05-25,Outflow,-53275.79,BND,1.30243,Private Credit,,,Rajan Pillai,
459,7,12,2025-08-24,Interest,3578.72,BND,1.343412,Private Credit,,,Rajan Pillai,
460,7,12,2025-11-26,Inflow,52007.78,BND,1.37062,Private Credit,,,Rajan Pillai,
461,7,12,2025-11-11,Rebalance,89064.45,BND,1.354042,Structured Products,,,Rajan Pillai,
462,7,12,2025-12-20,Inflow,59066.65,BND,1.349578,Cash,,,Rajan Pillai,
463,7,12,2025-08-08,Outflow,-55498.49,BND,1.305187,Private Credit,,,Rajan Pillai,
464,7,12,2025-11-04,Interest,3683.9,BND,1.318986,Fixed Income,,,Rajan Pillai,
465,7,12,2025-06-05,Dividend,3557.93,BND,1.346442,Private Credit,,,Rajan Pillai,
466,7,12,2025-11-02,Inflow,68869.96,BND,1.325565,Private Credit,,,Rajan Pillai,
467,7,12,2025-12-22,Outflow,-54161.62,BND,1.304179,Private Credit,,,Rajan Pillai,
468,7,12,2025-08-10,Outflow,-54934.26,BND,1.366497,Cash,,,Rajan Pillai,
469,7,12,2025-09-04,Dividend,3217.53,BND,1.372116,Private Credit,,,Rajan Pillai,
470,7,12,2025-08-30,Dividend,3576.53,BND,1.364827,Private Credit,,,Rajan Pillai,
471,7,12,2025-12-19,Inflow,52165.26,BND,1.331211,Cash,,,Rajan Pillai,
472,7,12,2025-06-21,Outflow,-51076.15,BND,1.321986,Equities,,,Rajan Pillai,
473,7,12,2025-11-01,Inflow,71699.82,BND,1.341663,Fixed Income,,,Rajan Pillai,
474,7,12,2025-10-14,Inflow,74045.44,BND,1.343331,Cash,,,Rajan Pillai,
475,7,12,2025-06-09,Fee,-872.01,BND,1.323238,Cash,872.01,Management Fee,Rajan Pillai,
476,7,12,2025-05-23,Inflow,70706.69,BND,1.341577,Fixed Income,,,Rajan Pillai,
477,8,13,2024-10-22,Fee,-27066.65,IDR,15786.868675,Private Credit,27066.65,Advisory Fee,Wei Zhang,
478,8,13,2025-03-08,Fee,-12858.87,IDR,15488.806795,Structured Products,12858.87,Advisory Fee,Wei Zhang,
479,8,13,2023-02-08,Inflow,1789950.85,IDR,16055.722751,Alternatives,,,Wei Zhang,
480,8,13,2020-09-20,Inflow,867214.5,IDR,15483.712193,Alternatives,,,Wei Zhang,
481,8,13,2021-12-29,Dividend,31857.79,IDR,15492.240659,Alternatives,,,Wei Zhang,
482,8,13,2021-11-29,Inflow,123760.93,IDR,15626.161294,Equities,,,Wei Zhang,
483,8,13,2021-08-11,Fee,-14310.95,IDR,15956.944511,Alternatives,14310.95,Management Fee,Wei Zhang,
484,8,13,2024-01-18,Inflow,1017670.83,IDR,15480.142532,Cash,,,Wei Zhang,
485,8,13,2023-07-29,Inflow,775147.97,IDR,15799.447236,Equities,,,Wei Zhang,
486,8,13,2021-10-27,Rebalance,-68789.35,IDR,16245.702355,Alternatives,,,Wei Zhang,
487,8,13,2025-11-18,Outflow,-470855.44,IDR,16175.386627,Private Credit,,,Wei Zhang,
488,8,13,2021-11-03,Interest,85258.68,IDR,15745.116046,Private Credit,,,Wei Zhang,
489,8,13,2021-06-14,Dividend,28699.34,IDR,15848.310071,Equities,,,Wei Zhang,
490,8,13,2023-08-24,Inflow,1557209.5,IDR,15748.782111,Structured Products,,,Wei Zhang,
491,8,13,2021-03-24,Outflow,-963191.16,IDR,15879.093007,Structured Products,,,Wei Zhang,
492,8,13,2022-09-06,Interest,32847.92,IDR,15405.242894,Alternatives,,,Wei Zhang,
493,8,13,2025-03-09,Dividend,90340.73,IDR,15699.913585,Equities,,,Wei Zhang,
494,8,13,2025-09-09,Outflow,-778425.16,IDR,15379.133142,Structured Products,,,Wei Zhang,
495,8,13,2024-03-28,Outflow,-1265766.33,IDR,15676.409209,Private Credit,,,Wei Zhang,
496,8,13,2024-05-16,Inflow,679777.84,IDR,16252.6924,Alternatives,,,Wei Zhang,
497,8,13,2021-03-04,Inflow,1379133.36,IDR,15719.998067,Cash,,,Wei Zhang,
498,8,13,2025-02-25,Outflow,-1431736.02,IDR,15727.792924,Private Credit,,,Wei Zhang,
499,8,13,2024-11-01,Inflow,1121755.4,IDR,15462.17004,Structured Products,,,Wei Zhang,
500,8,13,2023-08-05,Fee,-36479.25,IDR,16210.62904,Structured Products,36479.25,Management Fee,Wei Zhang,
501,8,13,2024-05-28,Inflow,1195012.37,IDR,15585.115758,Cash,,,Wei Zhang,
502,8,13,2022-02-25,Fee,-24907.28,IDR,15514.896168,Private Credit,24907.28,Performance Fee,Wei Zhang,
503,8,13,2024-06-21,Outflow,-110137.16,IDR,16109.283393,Cash,,,Wei Zhang,
504,8,13,2023-08-07,Fee,-22020.26,IDR,16076.076131,Private Credit,22020.26,Management Fee,Wei Zhang,
505,8,13,2021-12-01,Outflow,-1237912.63,IDR,15773.969028,Private Credit,,,Wei Zhang,
506,8,13,2023-06-02,Fee,-34272.62,IDR,15352.96357,Cash,34272.62,Performance Fee,Wei Zhang,
507,8,13,2023-04-20,Fee,-25763.32,IDR,15876.85035,Equities,25763.32,Advisory Fee,Wei Zhang,
508,8,13,2025-01-30,Rebalance,37182.57,IDR,16249.597293,Private Credit,,,Wei Zhang,
509,8,13,2021-07-13,Outflow,-869141.35,IDR,16127.325505,Private Credit,,,Wei Zhang,
510,9,14,2023-11-30,Inflow,337712.28,SGD,1.35554,Alternatives,,,Chen Jing,
511,9,14,2022-08-27,Inflow,275382.32,SGD,1.350954,Alternatives,,,Chen Jing,
512,9,14,2022-08-25,Inflow,380502.04,SGD,1.37508,Alternatives,,,Chen Jing,
513,9,14,2023-07-14,Inflow,164354.72,SGD,1.307398,Private Credit,,,Chen Jing,
514,9,14,2024-11-14,Inflow,594443.96,SGD,1.366276,Alternatives,,,Chen Jing,
515,9,14,2024-06-28,Interest,25221.25,SGD,1.355143,Alternatives,,,Chen Jing,
516,9,14,2021-03-10,Fee,-11694.5,SGD,1.310811,Alternatives,11694.5,Management Fee,Chen Jing,
517,9,14,2022-03-25,Outflow,-251562.61,SGD,1.373841,Cash,,,Chen Jing,
518,9,14,2021-07-25,Inflow,364133.68,SGD,1.366659,Fixed Income,,,Chen Jing,
519,9,14,2025-02-09,Rebalance,37930.57,SGD,1.376381,Structured Products,,,Chen Jing,
520,9,14,2025-05-24,Fee,-10470.6,SGD,1.333355,Structured Products,10470.6,Management Fee,Chen Jing,
521,9,14,2025-10-15,Inflow,626249.43,SGD,1.338353,Fixed Income,,,Chen Jing,
522,9,14,2022-05-26,Dividend,28769.29,SGD,1.371334,Fixed Income,,,Chen Jing,
523,9,14,2024-01-01,Fee,-5111.36,SGD,1.302112,Alternatives,5111.36,Advisory Fee,Chen Jing,
524,9,14,2025-03-21,Inflow,584691.42,SGD,1.311246,Fixed Income,,,Chen Jing,
525,9,14,2021-12-03,Outflow,-113707.48,SGD,1.30612,Fixed Income,,,Chen Jing,
526,9,14,2024-07-10,Interest,8836.34,SGD,1.362085,Equities,,,Chen Jing,
527,9,14,2024-11-24,Fee,-4460.33,SGD,1.337514,Fixed Income,4460.33,Management Fee,Chen Jing,
528,9,14,2025-09-29,Outflow,-197576.04,SGD,1.300626,Equities,,,Chen Jing,
529,9,14,2021-03-11,Interest,12278.44,SGD,1.372254,Structured Products,,,Chen Jing,
530,9,14,2021-09-08,Dividend,9188.03,SGD,1.367807,Equities,,,Chen Jing,
531,9,14,2025-12-06,Outflow,-220174.22,SGD,1.312709,Structured Products,,,Chen Jing,
532,9,15,2025-11-16,Dividend,19521.66,SGD,1.305294,Fixed Income,,,Chen Jing,
533,9,15,2025-12-06,Fee,-8360.79,SGD,1.377327,Equities,8360.79,Performance Fee,Chen Jing,
534,9,15,2025-01-08,Rebalance,-99134.21,SGD,1.358118,Structured Products,,,Chen Jing,
535,9,15,2025-01-30,Rebalance,-5056.9,SGD,1.35593,Private Credit,,,Chen Jing,
536,9,15,2025-01-15,Fee,-4986.2,SGD,1.378697,Equities,4986.2,Advisory Fee,Chen Jing,
537,9,15,2025-05-18,Inflow,293116.32,SGD,1.361017,Fixed Income,,,Chen Jing,
538,9,15,2025-03-22,Inflow,360012.48,SGD,1.339664,Equities,,,Chen Jing,
539,9,15,2025-04-15,Dividend,25139.08,SGD,1.306413,Structured Products,,,Chen Jing,
540,9,15,2025-06-22,Inflow,322563.73,SGD,1.358988,Alternatives,,,Chen Jing,
541,9,15,2025-09-29,FX-Conversion,-54825.31,SGD,1.332545,Cash,,,Chen Jing,
542,9,15,2025-12-24,Fee,-11909.21,SGD,1.375302,Equities,11909.21,Transaction Fee,Chen Jing,
543,9,15,2025-04-19,Inflow,343263.5,SGD,1.308256,Private Credit,,,Chen Jing,
544,9,15,2025-05-25,Fee,-4056.78,SGD,1.331543,Private Credit,4056.78,Performance Fee,Chen Jing,
